"","Date","Time","states","ConfirmedIndianNational","ConfirmedForeignNational","Cured","Deaths","Confirmed","lat","long"
"1295","25/04/2020","5:00 PM","Goa","-","-",7,0,7,15.5,73.83
"1296","25/04/2020","5:00 PM","Gujarat","-","-",265,127,2815,23.13,72.41
"1297","25/04/2020","5:00 PM","Haryana","-","-",156,3,272,30.44,76.47
"1298","25/04/2020","5:00 PM","Himachal Pradesh","-","-",18,1,40,31.103333,77.172222
"1299","25/04/2020","5:00 PM","Jammu and Kashmir","-","-",109,5,454,34.083656,74.797371
"1300","25/04/2020","5:00 PM","Jharkhand","-","-",9,3,59,23.35,85.33
"1301","25/04/2020","5:00 PM","Karnataka","-","-",153,18,489,12.97,77.5
"1302","25/04/2020","5:00 PM","Kerala","-","-",331,4,451,8.5,77
"1303","25/04/2020","5:00 PM","Ladakh","-","-",14,0,20,34.17,77.58
"1304","25/04/2020","5:00 PM","Madhya Pradesh","-","-",210,92,1952,23.473324,77.947998
"1305","25/04/2020","5:00 PM","Maharashtra","-","-",957,301,6817,18.97,72.82
"1306","25/04/2020","5:00 PM","Manipur","-","-",2,0,2,24.813967,93.950279
"1307","25/04/2020","5:00 PM","Meghalaya","-","-",0,1,12,25.57,91.88
"1308","25/04/2020","5:00 PM","Mizoram","-","-",0,0,1,23.36,92.8
"1309","25/04/2020","5:00 PM","Odisha","-","-",33,1,94,20.27,85.82
"1310","25/04/2020","5:00 PM","Puducherry","-","-",3,0,7,11.911082,79.812533
"1311","25/04/2020","5:00 PM","Punjab","-","-",67,17,298,30.79,75.84
"1312","25/04/2020","5:00 PM","Rajasthan","-","-",230,27,2034,26.6,73.8
"1313","25/04/2020","5:00 PM","Tamil Nadu","-","-",866,22,1755,13.09,80.27
"1314","25/04/2020","5:00 PM","Telengana","-","-",253,26,984,17.366,78.475
"1315","25/04/2020","5:00 PM","Tripura","-","-",1,0,2,23.84,91.28
"1316","25/04/2020","5:00 PM","Uttarakhand","-","-",25,0,48,30.33,78.06
"1317","25/04/2020","5:00 PM","Uttar Pradesh","-","-",248,26,1778,26.85,80.91
"1318","25/04/2020","5:00 PM","West Bengal","-","-",103,18,571,22.566667,88.3666667
"1319","26/04/2020","5:00 PM","Andaman and Nicobar Islands","-","-",11,0,33,11.68,92.77
"1320","26/04/2020","5:00 PM","Andhra Pradesh","-","-",231,31,1097,16.5,80.64
"1321","26/04/2020","5:00 PM","Arunachal Pradesh","-","-",1,0,1,27.06,93.37
"1322","26/04/2020","5:00 PM","Assam","-","-",19,1,36,26.14,91.77
"1323","26/04/2020","5:00 PM","Bihar","-","-",46,2,251,25.4,85.1
"1324","26/04/2020","5:00 PM","Chandigarh","-","-",17,0,30,30.75,76.78
"1325","26/04/2020","5:00 PM","Chhattisgarh","-","-",32,0,37,21.25,81.6
"1326","26/04/2020","5:00 PM","Delhi","-","-",869,54,2625,28.61,77.23
"1327","26/04/2020","5:00 PM","Goa","-","-",7,0,7,15.5,73.83
"1328","26/04/2020","5:00 PM","Gujarat","-","-",282,133,3071,23.13,72.41
"1329","26/04/2020","5:00 PM","Haryana","-","-",176,3,289,30.44,76.47
"1330","26/04/2020","5:00 PM","Himachal Pradesh","-","-",22,1,40,31.103333,77.172222
"1331","26/04/2020","5:00 PM","Jammu and Kashmir","-","-",112,6,494,34.083656,74.797371
"1332","26/04/2020","5:00 PM","Jharkhand","-","-",13,3,67,23.35,85.33
"1333","26/04/2020","5:00 PM","Karnataka","-","-",177,18,501,12.97,77.5
"1334","26/04/2020","5:00 PM","Kerala","-","-",338,4,458,8.5,77
"1335","26/04/2020","5:00 PM","Ladakh","-","-",14,0,20,34.17,77.58
"1336","26/04/2020","5:00 PM","Madhya Pradesh","-","-",210,99,2096,23.473324,77.947998
"1337","26/04/2020","5:00 PM","Maharashtra","-","-",1076,323,7628,18.97,72.82
"1338","26/04/2020","5:00 PM","Manipur","-","-",2,0,2,24.813967,93.950279
"1339","26/04/2020","5:00 PM","Meghalaya","-","-",0,1,12,25.57,91.88
"1340","26/04/2020","5:00 PM","Mizoram","-","-",0,0,1,23.36,92.8
"1341","26/04/2020","5:00 PM","Odisha","-","-",34,1,103,20.27,85.82
"1342","26/04/2020","5:00 PM","Puducherry","-","-",3,0,7,11.911082,79.812533
"1343","26/04/2020","5:00 PM","Punjab","-","-",67,17,298,30.79,75.84
"1344","26/04/2020","5:00 PM","Rajasthan","-","-",493,33,2083,26.6,73.8
"1345","26/04/2020","5:00 PM","Tamil Nadu","-","-",960,23,1821,13.09,80.27
"1346","26/04/2020","5:00 PM","Telengana","-","-",280,26,991,17.366,78.475
"1347","26/04/2020","5:00 PM","Tripura","-","-",2,0,2,23.84,91.28
"1348","26/04/2020","5:00 PM","Uttarakhand","-","-",26,0,50,30.33,78.06
"1349","26/04/2020","5:00 PM","Uttar Pradesh","-","-",289,29,1843,26.85,80.91
"1350","26/04/2020","5:00 PM","West Bengal","-","-",105,18,611,22.566667,88.3666667
"1351","27/04/2020","5:00 PM","Andaman and Nicobar Islands","-","-",11,0,33,11.68,92.77
"1352","27/04/2020","5:00 PM","Andhra Pradesh","-","-",235,31,1177,16.5,80.64
"1353","27/04/2020","5:00 PM","Arunachal Pradesh","-","-",1,0,1,27.06,93.37
"1354","27/04/2020","5:00 PM","Assam","-","-",27,1,36,26.14,91.77
"1355","27/04/2020","5:00 PM","Bihar","-","-",56,2,277,25.4,85.1
"1356","27/04/2020","5:00 PM","Chandigarh","-","-",17,0,30,30.75,76.78
"1357","27/04/2020","5:00 PM","Chhattisgarh","-","-",32,0,37,21.25,81.6
"1358","27/04/2020","5:00 PM","Delhi","-","-",877,54,2918,28.61,77.23
"1359","27/04/2020","5:00 PM","Goa","-","-",7,0,7,15.5,73.83
"1360","27/04/2020","5:00 PM","Gujarat","-","-",313,151,3301,23.13,72.41
"1361","27/04/2020","5:00 PM","Haryana","-","-",176,3,289,30.44,76.47
"1362","27/04/2020","5:00 PM","Himachal Pradesh","-","-",22,1,40,31.103333,77.172222
"1363","27/04/2020","5:00 PM","Jammu and Kashmir","-","-",137,6,523,34.083656,74.797371
"1364","27/04/2020","5:00 PM","Jharkhand","-","-",13,3,82,23.35,85.33
"1365","27/04/2020","5:00 PM","Karnataka","-","-",188,20,511,12.97,77.5
"1366","27/04/2020","5:00 PM","Kerala","-","-",342,4,469,8.5,77
"1367","27/04/2020","5:00 PM","Ladakh","-","-",14,0,20,34.17,77.58
"1368","27/04/2020","5:00 PM","Madhya Pradesh","-","-",302,106,2168,23.473324,77.947998
"1369","27/04/2020","5:00 PM","Maharashtra","-","-",1188,342,8068,18.97,72.82
"1370","27/04/2020","5:00 PM","Manipur","-","-",2,0,2,24.813967,93.950279
"1371","27/04/2020","5:00 PM","Meghalaya","-","-",0,1,12,25.57,91.88
"1372","27/04/2020","5:00 PM","Mizoram","-","-",0,0,1,23.36,92.8
"1373","27/04/2020","5:00 PM","Odisha","-","-",35,1,108,20.27,85.82
"1374","27/04/2020","5:00 PM","Puducherry","-","-",3,0,8,11.911082,79.812533
"1375","27/04/2020","5:00 PM","Punjab","-","-",71,18,313,30.79,75.84
"1376","27/04/2020","5:00 PM","Rajasthan","-","-",518,41,2185,26.6,73.8
"1377","27/04/2020","5:00 PM","Tamil Nadu","-","-",1020,24,1885,13.09,80.27
"1378","27/04/2020","5:00 PM","Telengana","-","-",280,26,1002,17.366,78.475
"1379","27/04/2020","5:00 PM","Tripura","-","-",2,0,2,23.84,91.28
"1380","27/04/2020","5:00 PM","Uttarakhand","-","-",33,0,51,30.33,78.06
"1381","27/04/2020","5:00 PM","Uttar Pradesh","-","-",335,31,1955,26.85,80.91
"1382","27/04/2020","5:00 PM","West Bengal","-","-",105,20,649,22.566667,88.3666667
"1383","28/04/2020","5:00 PM","Andaman and Nicobar Islands","-","-",11,0,33,11.68,92.77
"1384","28/04/2020","5:00 PM","Andhra Pradesh","-","-",258,31,1259,16.5,80.64
"1385","28/04/2020","5:00 PM","Arunachal Pradesh","-","-",1,0,1,27.06,93.37
"1386","28/04/2020","5:00 PM","Assam","-","-",27,1,38,26.14,91.77
"1387","28/04/2020","5:00 PM","Bihar","-","-",57,2,346,25.4,85.1
"1388","28/04/2020","5:00 PM","Chandigarh","-","-",17,0,40,30.75,76.78
"1389","28/04/2020","5:00 PM","Chhattisgarh","-","-",32,0,37,21.25,81.6
"1390","28/04/2020","5:00 PM","Delhi","-","-",877,54,3108,28.61,77.23
"1391","28/04/2020","5:00 PM","Goa","-","-",7,0,7,15.5,73.83
"1392","28/04/2020","5:00 PM","Gujarat","-","-",394,162,3548,23.13,72.41
"1393","28/04/2020","5:00 PM","Haryana","-","-",183,3,296,30.44,76.47
"1394","28/04/2020","5:00 PM","Himachal Pradesh","-","-",22,1,40,31.103333,77.172222
"1395","28/04/2020","5:00 PM","Jammu and Kashmir","-","-",164,7,546,34.083656,74.797371
"1396","28/04/2020","5:00 PM","Jharkhand","-","-",17,3,103,23.35,85.33
"1397","28/04/2020","5:00 PM","Karnataka","-","-",198,20,520,12.97,77.5
"1398","28/04/2020","5:00 PM","Kerala","-","-",355,4,482,8.5,77
"1399","28/04/2020","5:00 PM","Ladakh","-","-",16,0,22,34.17,77.58
"1400","28/04/2020","5:00 PM","Madhya Pradesh","-","-",361,113,2368,23.473324,77.947998
"1401","28/04/2020","5:00 PM","Maharashtra","-","-",1282,369,8590,18.97,72.82
"1402","28/04/2020","5:00 PM","Manipur","-","-",2,0,2,24.813967,93.950279
"1403","28/04/2020","5:00 PM","Meghalaya","-","-",0,1,12,25.57,91.88
"1404","28/04/2020","5:00 PM","Mizoram","-","-",0,0,1,23.36,92.8
"1405","28/04/2020","5:00 PM","Odisha","-","-",37,1,118,20.27,85.82
"1406","28/04/2020","5:00 PM","Puducherry","-","-",3,0,8,11.911082,79.812533
"1407","28/04/2020","5:00 PM","Punjab","-","-",71,18,313,30.79,75.84
"1408","28/04/2020","5:00 PM","Rajasthan","-","-",669,46,2262,26.6,73.8
"1409","28/04/2020","5:00 PM","Tamil Nadu","-","-",1101,24,1937,13.09,80.27
"1410","28/04/2020","5:00 PM","Telengana","-","-",321,26,1004,17.366,78.475
"1411","28/04/2020","5:00 PM","Tripura","-","-",2,0,2,23.84,91.28
"1412","28/04/2020","5:00 PM","Uttarakhand","-","-",33,0,51,30.33,78.06
"1413","28/04/2020","5:00 PM","Uttar Pradesh","-","-",400,31,2043,26.85,80.91
"1414","28/04/2020","5:00 PM","West Bengal","-","-",109,20,697,22.566667,88.3666667
"1415","29/04/2020","5:00 PM","Andaman and Nicobar Islands","-","-",15,0,33,11.68,92.77
"1416","29/04/2020","5:00 PM","Andhra Pradesh","-","-",287,31,1332,16.5,80.64
"1417","29/04/2020","5:00 PM","Arunachal Pradesh","-","-",1,0,1,27.06,93.37
"1418","29/04/2020","5:00 PM","Assam","-","-",27,1,38,26.14,91.77
"1419","29/04/2020","5:00 PM","Bihar","-","-",64,2,383,25.4,85.1
"1420","29/04/2020","5:00 PM","Chandigarh","-","-",17,0,56,30.75,76.78
"1421","29/04/2020","5:00 PM","Chhattisgarh","-","-",34,0,38,21.25,81.6
"1422","29/04/2020","5:00 PM","Delhi","-","-",1078,54,3314,28.61,77.23
"1423","29/04/2020","5:00 PM","Goa","-","-",7,0,7,15.5,73.83
"1424","29/04/2020","5:00 PM","Gujarat","-","-",434,181,3774,23.13,72.41
"1425","29/04/2020","5:00 PM","Haryana","-","-",209,3,310,30.44,76.47
"1426","29/04/2020","5:00 PM","Himachal Pradesh","-","-",25,1,40,31.103333,77.172222
"1427","29/04/2020","5:00 PM","Jammu and Kashmir","-","-",176,8,565,34.083656,74.797371
"1428","29/04/2020","5:00 PM","Jharkhand","-","-",19,3,105,23.35,85.33
"1429","29/04/2020","5:00 PM","Karnataka","-","-",215,20,532,12.97,77.5
"1430","29/04/2020","5:00 PM","Kerala","-","-",359,4,486,8.5,77
"1431","29/04/2020","5:00 PM","Ladakh","-","-",16,0,22,34.17,77.58
"1432","29/04/2020","5:00 PM","Madhya Pradesh","-","-",377,119,2561,23.473324,77.947998
"1433","29/04/2020","5:00 PM","Maharashtra","-","-",1388,400,9318,18.97,72.82
"1434","29/04/2020","5:00 PM","Manipur","-","-",2,0,2,24.813967,93.950279
"1435","29/04/2020","5:00 PM","Meghalaya","-","-",0,1,12,25.57,91.88
"1436","29/04/2020","5:00 PM","Mizoram","-","-",0,0,1,23.36,92.8
"1437","29/04/2020","5:00 PM","Odisha","-","-",38,1,119,20.27,85.82
"1438","29/04/2020","5:00 PM","Puducherry","-","-",3,0,8,11.911082,79.812533
"1439","29/04/2020","5:00 PM","Punjab","-","-",71,19,322,30.79,75.84
"1440","29/04/2020","5:00 PM","Rajasthan","-","-",768,51,2364,26.6,73.8
"1441","29/04/2020","5:00 PM","Tamil Nadu","-","-",1168,25,2058,13.09,80.27
"1442","29/04/2020","5:00 PM","Telengana","-","-",367,26,1012,17.366,78.475
"1443","29/04/2020","5:00 PM","Tripura","-","-",2,0,2,23.84,91.28
"1444","29/04/2020","5:00 PM","Uttarakhand","-","-",34,0,54,30.33,78.06
"1445","29/04/2020","5:00 PM","Uttar Pradesh","-","-",477,36,2115,26.85,80.91
"1446","29/04/2020","5:00 PM","West Bengal","-","-",119,22,725,22.566667,88.3666667
"1447","30/04/2020","5:00 PM","Andaman and Nicobar Islands","-","-",15,0,33,11.68,92.77
"1448","30/04/2020","5:00 PM","Andhra Pradesh","-","-",321,31,1403,16.5,80.64
"1449","30/04/2020","5:00 PM","Arunachal Pradesh","-","-",1,0,1,27.06,93.37
"1450","30/04/2020","5:00 PM","Assam","-","-",29,1,42,26.14,91.77
"1451","30/04/2020","5:00 PM","Bihar","-","-",65,2,403,25.4,85.1
"1452","30/04/2020","5:00 PM","Chandigarh","-","-",17,0,56,30.75,76.78
"1453","30/04/2020","5:00 PM","Chhattisgarh","-","-",36,0,38,21.25,81.6
"1454","30/04/2020","5:00 PM","Delhi","-","-",1092,56,3439,28.61,77.23
"1455","30/04/2020","5:00 PM","Goa","-","-",7,0,7,15.5,73.83
"1456","30/04/2020","5:00 PM","Gujarat","-","-",527,197,4082,23.13,72.41
"1457","30/04/2020","5:00 PM","Haryana","-","-",209,3,310,30.44,76.47
"1458","30/04/2020","5:00 PM","Himachal Pradesh","-","-",25,1,40,31.103333,77.172222
"1459","30/04/2020","5:00 PM","Jammu and Kashmir","-","-",192,8,581,34.083656,74.797371
"1460","30/04/2020","5:00 PM","Jharkhand","-","-",19,3,107,23.35,85.33
"1461","30/04/2020","5:00 PM","Karnataka","-","-",223,21,557,12.97,77.5
"1462","30/04/2020","5:00 PM","Kerala","-","-",369,4,496,8.5,77
"1463","30/04/2020","5:00 PM","Ladakh","-","-",16,0,22,34.17,77.58
"1464","30/04/2020","5:00 PM","Madhya Pradesh","-","-",461,130,2660,23.473324,77.947998
"1465","30/04/2020","5:00 PM","Maharashtra","-","-",1593,432,9915,18.97,72.82
"1466","30/04/2020","5:00 PM","Manipur","-","-",2,0,2,24.813967,93.950279
"1467","30/04/2020","5:00 PM","Meghalaya","-","-",0,1,12,25.57,91.88
"1468","30/04/2020","5:00 PM","Mizoram","-","-",0,0,1,23.36,92.8
"1469","30/04/2020","5:00 PM","Odisha","-","-",39,1,128,20.27,85.82
"1470","30/04/2020","5:00 PM","Puducherry","-","-",5,0,8,11.911082,79.812533
"1471","30/04/2020","5:00 PM","Punjab","-","-",90,19,357,30.79,75.84
"1472","30/04/2020","5:00 PM","Rajasthan","-","-",768,51,2438,26.6,73.8
"1473","30/04/2020","5:00 PM","Tamil Nadu","-","-",1210,27,2162,13.09,80.27
"1474","30/04/2020","5:00 PM","Telengana","-","-",367,26,1012,17.366,78.475
"1475","30/04/2020","5:00 PM","Tripura","-","-",2,0,2,23.84,91.28
"1476","30/04/2020","5:00 PM","Uttarakhand","-","-",36,0,55,30.33,78.06
"1477","30/04/2020","5:00 PM","Uttar Pradesh","-","-",513,39,2203,26.85,80.91
"1478","30/04/2020","5:00 PM","West Bengal","-","-",124,22,758,22.566667,88.3666667
"1479","1/05/2020","5:00 PM","Andaman and Nicobar Islands","-","-",16,0,33,11.68,92.77
"1480","1/05/2020","5:00 PM","Andhra Pradesh","-","-",403,33,1463,16.5,80.64
"1481","1/05/2020","5:00 PM","Arunachal Pradesh","-","-",1,0,1,27.06,93.37
"1482","1/05/2020","5:00 PM","Assam","-","-",29,1,42,26.14,91.77
"1483","1/05/2020","5:00 PM","Bihar","-","-",82,2,426,25.4,85.1
"1484","1/05/2020","5:00 PM","Chandigarh","-","-",17,0,56,30.75,76.78
"1485","1/05/2020","5:00 PM","Chhattisgarh","-","-",36,0,40,21.25,81.6
"1486","1/05/2020","5:00 PM","Delhi","-","-",1094,59,3515,28.61,77.23
"1487","1/05/2020","5:00 PM","Goa","-","-",7,0,7,15.5,73.83
"1488","1/05/2020","5:00 PM","Gujarat","-","-",613,214,4395,23.13,72.41
"1489","1/05/2020","5:00 PM","Haryana","-","-",209,3,313,30.44,76.47
"1490","1/05/2020","5:00 PM","Himachal Pradesh","-","-",28,1,40,31.103333,77.172222
"1491","1/05/2020","5:00 PM","Jammu and Kashmir","-","-",216,8,614,34.083656,74.797371
"1492","1/05/2020","5:00 PM","Jharkhand","-","-",20,3,111,23.35,85.33
"1493","1/05/2020","5:00 PM","Karnataka","-","-",235,22,576,12.97,77.5
"1494","1/05/2020","5:00 PM","Kerala","-","-",383,4,497,8.5,77
"1495","1/05/2020","5:00 PM","Ladakh","-","-",16,0,22,34.17,77.58
"1496","1/05/2020","5:00 PM","Madhya Pradesh","-","-",482,137,2719,23.473324,77.947998
"1497","1/05/2020","5:00 PM","Maharashtra","-","-",1773,459,10498,18.97,72.82
"1498","1/05/2020","5:00 PM","Manipur","-","-",2,0,2,24.813967,93.950279
"1499","1/05/2020","5:00 PM","Meghalaya","-","-",0,1,12,25.57,91.88
"1500","1/05/2020","5:00 PM","Mizoram","-","-",0,0,1,23.36,92.8
"1501","1/05/2020","5:00 PM","Odisha","-","-",41,1,143,20.27,85.82
"1502","1/05/2020","5:00 PM","Puducherry","-","-",5,0,8,11.911082,79.812533
"1503","1/05/2020","5:00 PM","Punjab","-","-",90,19,357,30.79,75.84
"1504","1/05/2020","5:00 PM","Rajasthan","-","-",836,58,2584,26.6,73.8
"1505","1/05/2020","5:00 PM","Tamil Nadu","-","-",1258,27,2323,13.09,80.27
"1506","1/05/2020","5:00 PM","Telengana","-","-",441,26,1039,17.366,78.475
"1507","1/05/2020","5:00 PM","Tripura","-","-",2,0,2,23.84,91.28
"1508","1/05/2020","5:00 PM","Uttarakhand","-","-",36,0,57,30.33,78.06
"1509","1/05/2020","5:00 PM","Uttar Pradesh","-","-",555,41,2281,26.85,80.91
"1510","1/05/2020","5:00 PM","West Bengal","-","-",139,33,795,22.566667,88.3666667
"1511","2/05/2020","5:00 PM","Andaman and Nicobar Islands","-","-",16,0,33,11.68,92.77
"1512","2/05/2020","5:00 PM","Andhra Pradesh","-","-",403,33,1463,16.5,80.64
"1513","2/05/2020","5:00 PM","Arunachal Pradesh","-","-",1,0,1,27.06,93.37
"1514","2/05/2020","5:00 PM","Assam","-","-",32,1,43,26.14,91.77
"1515","2/05/2020","5:00 PM","Bihar","-","-",98,3,471,25.4,85.1
"1516","2/05/2020","5:00 PM","Chandigarh","-","-",17,0,88,30.75,76.78
"1517","2/05/2020","5:00 PM","Chhattisgarh","-","-",36,0,43,21.25,81.6
"1518","2/05/2020","5:00 PM","Delhi","-","-",1167,61,3738,28.61,77.23
"1519","2/05/2020","5:00 PM","Goa","-","-",7,0,7,15.5,73.83
"1520","2/05/2020","5:00 PM","Gujarat","-","-",735,236,4721,23.13,72.41
"1521","2/05/2020","5:00 PM","Haryana","-","-",227,4,360,30.44,76.47
"1522","2/05/2020","5:00 PM","Himachal Pradesh","-","-",30,1,40,31.103333,77.172222
"1523","2/05/2020","5:00 PM","Jammu and Kashmir","-","-",247,8,639,34.083656,74.797371
"1524","2/05/2020","5:00 PM","Jharkhand","-","-",20,3,111,23.35,85.33
"1525","2/05/2020","5:00 PM","Karnataka","-","-",251,22,589,12.97,77.5
"1526","2/05/2020","5:00 PM","Kerala","-","-",392,4,497,8.5,77
"1527","2/05/2020","5:00 PM","Ladakh","-","-",17,0,22,34.17,77.58
"1528","2/05/2020","5:00 PM","Madhya Pradesh","-","-",524,145,2719,23.473324,77.947998
"1529","2/05/2020","5:00 PM","Maharashtra","-","-",1879,485,11506,18.97,72.82
"1530","2/05/2020","5:00 PM","Manipur","-","-",2,0,2,24.813967,93.950279
"1531","2/05/2020","5:00 PM","Meghalaya","-","-",0,1,12,25.57,91.88
"1532","2/05/2020","5:00 PM","Mizoram","-","-",0,0,1,23.36,92.8
"1533","2/05/2020","5:00 PM","Odisha","-","-",55,1,149,20.27,85.82
"1534","2/05/2020","5:00 PM","Puducherry","-","-",5,0,8,11.911082,79.812533
"1535","2/05/2020","5:00 PM","Punjab","-","-",90,19,480,30.79,75.84
"1536","2/05/2020","5:00 PM","Rajasthan","-","-",1116,62,2666,26.6,73.8
"1537","2/05/2020","5:00 PM","Tamil Nadu","-","-",1312,28,2526,13.09,80.27
"1538","2/05/2020","5:00 PM","Telengana","-","-",441,26,1039,17.366,78.475
"1539","2/05/2020","5:00 PM","Tripura","-","-",2,0,2,23.84,91.28
"1540","2/05/2020","5:00 PM","Uttarakhand","-","-",36,0,58,30.33,78.06
"1541","2/05/2020","5:00 PM","Uttar Pradesh","-","-",654,42,2328,26.85,80.91
"1542","2/05/2020","5:00 PM","West Bengal","-","-",139,33,795,22.566667,88.3666667
"1543","3/05/2020","5:00 PM","Andaman and Nicobar Islands","-","-",17,0,33,11.68,92.77
"1544","3/05/2020","5:00 PM","Andhra Pradesh","-","-",488,33,1583,16.5,80.64
"1545","3/05/2020","5:00 PM","Arunachal Pradesh","-","-",1,0,1,27.06,93.37
"1546","3/05/2020","5:00 PM","Assam","-","-",32,1,43,26.14,91.77
"1547","3/05/2020","5:00 PM","Bihar","-","-",117,4,482,25.4,85.1
"1548","3/05/2020","5:00 PM","Chandigarh","-","-",19,0,94,30.75,76.78
"1549","3/05/2020","5:00 PM","Chhattisgarh","-","-",36,0,43,21.25,81.6
"1550","3/05/2020","5:00 PM","Delhi","-","-",1256,64,4122,28.61,77.23
"1551","3/05/2020","5:00 PM","Goa","-","-",7,0,7,15.5,73.83
"1552","3/05/2020","5:00 PM","Gujarat","-","-",896,262,5055,23.13,72.41
"1553","3/05/2020","5:00 PM","Haryana","-","-",227,4,394,30.44,76.47
"1554","3/05/2020","5:00 PM","Himachal Pradesh","-","-",33,1,40,31.103333,77.172222
"1555","3/05/2020","5:00 PM","Jammu and Kashmir","-","-",254,8,666,34.083656,74.797371
"1556","3/05/2020","5:00 PM","Jharkhand","-","-",22,3,115,23.35,85.33
"1557","3/05/2020","5:00 PM","Karnataka","-","-",282,25,606,12.97,77.5
"1558","3/05/2020","5:00 PM","Kerala","-","-",400,4,500,8.5,77
"1559","3/05/2020","5:00 PM","Ladakh","-","-",17,0,40,34.17,77.58
"1560","3/05/2020","5:00 PM","Madhya Pradesh","-","-",798,156,2846,23.473324,77.947998
"1561","3/05/2020","5:00 PM","Maharashtra","-","-",2000,521,12296,18.97,72.82
"1562","3/05/2020","5:00 PM","Manipur","-","-",2,0,2,24.813967,93.950279
"1563","3/05/2020","5:00 PM","Meghalaya","-","-",0,1,12,25.57,91.88
"1564","3/05/2020","5:00 PM","Mizoram","-","-",0,0,1,23.36,92.8
"1565","3/05/2020","5:00 PM","Odisha","-","-",56,1,160,20.27,85.82
"1566","3/05/2020","5:00 PM","Puducherry","-","-",5,0,8,11.911082,79.812533
"1567","3/05/2020","5:00 PM","Punjab","-","-",112,20,772,30.79,75.84
"1568","3/05/2020","5:00 PM","Rajasthan","-","-",1121,65,2772,26.6,73.8
"1569","3/05/2020","5:00 PM","Tamil Nadu","-","-",1341,29,2757,13.09,80.27
"1570","3/05/2020","5:00 PM","Telengana","-","-",458,28,1063,17.366,78.475
"1571","3/05/2020","5:00 PM","Tripura","-","-",2,0,4,23.84,91.28
"1572","3/05/2020","5:00 PM","Uttarakhand","-","-",39,0,59,30.33,78.06
"1573","3/05/2020","5:00 PM","Uttar Pradesh","-","-",698,43,2626,26.85,80.91
"1574","3/05/2020","5:00 PM","West Bengal","-","-",151,33,922,22.566667,88.3666667
"1575","4/05/2020","5:00 PM","Andaman and Nicobar Islands","-","-",32,0,33,11.68,92.77
"1576","4/05/2020","5:00 PM","Andhra Pradesh","-","-",524,36,1650,16.5,80.64
"1577","4/05/2020","5:00 PM","Arunachal Pradesh","-","-",1,0,1,27.06,93.37
"1578","4/05/2020","5:00 PM","Assam","-","-",32,1,43,26.14,91.77
"1579","4/05/2020","5:00 PM","Bihar","-","-",125,4,517,25.4,85.1
"1580","4/05/2020","5:00 PM","Chandigarh","-","-",19,0,94,30.75,76.78
"1581","4/05/2020","5:00 PM","Chhattisgarh","-","-",36,0,57,21.25,81.6
"1582","4/05/2020","5:00 PM","Delhi","-","-",1362,64,4549,28.61,77.23
"1583","4/05/2020","5:00 PM","Goa","-","-",7,0,7,15.5,73.83
"1584","4/05/2020","5:00 PM","Gujarat","-","-",1042,290,5428,23.13,72.41
"1585","4/05/2020","5:00 PM","Haryana","-","-",245,5,442,30.44,76.47
"1586","4/05/2020","5:00 PM","Himachal Pradesh","-","-",34,1,40,31.103333,77.172222
"1587","4/05/2020","5:00 PM","Jammu and Kashmir","-","-",287,8,701,34.083656,74.797371
"1588","4/05/2020","5:00 PM","Jharkhand","-","-",22,3,115,23.35,85.33
"1589","4/05/2020","5:00 PM","Karnataka","-","-",304,26,642,12.97,77.5
"1590","4/05/2020","5:00 PM","Kerala","-","-",401,4,500,8.5,77
"1591","4/05/2020","5:00 PM","Ladakh","-","-",17,0,41,34.17,77.58
"1592","4/05/2020","5:00 PM","Madhya Pradesh","-","-",798,165,2942,23.473324,77.947998
"1593","4/05/2020","5:00 PM","Maharashtra","-","-",2115,548,12974,18.97,72.82
"1594","4/05/2020","5:00 PM","Manipur","-","-",2,0,2,24.813967,93.950279
"1595","4/05/2020","5:00 PM","Meghalaya","-","-",0,1,12,25.57,91.88
"1596","4/05/2020","5:00 PM","Mizoram","-","-",0,0,1,23.36,92.8
"1597","4/05/2020","5:00 PM","Odisha","-","-",60,1,163,20.27,85.82
"1598","4/05/2020","5:00 PM","Puducherry","-","-",5,0,8,11.911082,79.812533
"1599","4/05/2020","5:00 PM","Punjab","-","-",117,21,1102,30.79,75.84
"1600","4/05/2020","5:00 PM","Rajasthan","-","-",1356,71,2886,26.6,73.8
"1601","4/05/2020","5:00 PM","Tamil Nadu","-","-",1379,30,3023,13.09,80.27
"1602","4/05/2020","5:00 PM","Telengana","-","-",490,29,1082,17.366,78.475
"1603","4/05/2020","5:00 PM","Tripura","-","-",2,0,16,23.84,91.28
"1604","4/05/2020","5:00 PM","Uttarakhand","-","-",39,1,60,30.33,78.06
"1605","4/05/2020","5:00 PM","Uttar Pradesh","-","-",758,45,2742,26.85,80.91
"1606","4/05/2020","5:00 PM","West Bengal","-","-",151,35,963,22.566667,88.3666667
"1607","5/05/2020","5:00 PM","Andaman and Nicobar Islands","-","-",32,0,33,11.68,92.77
"1608","5/05/2020","5:00 PM","Andhra Pradesh","-","-",589,36,1717,16.5,80.64
"1609","5/05/2020","5:00 PM","Arunachal Pradesh","-","-",1,0,1,27.06,93.37
"1610","5/05/2020","5:00 PM","Assam","-","-",32,1,43,26.14,91.77
"1611","5/05/2020","5:00 PM","Bihar","-","-",130,4,529,25.4,85.1
"1612","5/05/2020","5:00 PM","Chandigarh","-","-",21,1,102,30.75,76.78
