,date,state,cases,deaths,state_name,lat,long
1593,25/04/2020,RJ,6828,615,Rio de Janeiro,-22.9,-43.2
1594,25/04/2020,SP,20004,1667,Sao Paulo,-23.533333,-46.633333
1595,25/04/2020,PR,1140,69,Parana,-24,-51
1596,25/04/2020,RS,1096,34,Rio Grande do Sul,-30,-53
1597,25/04/2020,SC,1209,42,Santa Catarina,-27.25,-50.333333
1598,26/04/2020,DF,1066,27,Distrito Federal,-15.795,-47.757778
1599,26/04/2020,GO,573,25,Goias,-15.933333,-50.133333
1600,26/04/2020,MS,234,7,MatoGrosso do Sul,-20.442778,-54.645833
1601,26/04/2020,MT,250,9,MatoGrosso,-15.566667,-56.066667
1602,26/04/2020,AL,554,32,Alagoas,-9.57,-36.55
1603,26/04/2020,BA,2209,73,Bahia,-12,-41
1604,26/04/2020,CE,5833,327,Ceara,-5.08,-39.65
1605,26/04/2020,MA,2223,112,Maranhao,-6.183333,-45.616667
1606,26/04/2020,PB,499,49,Paraiba,-7.166667,-36.833333
1607,26/04/2020,PE,4898,415,Pernambuco,-8.333333,-37.8
1608,26/04/2020,PI,331,18,Piaui,-8.233333,-43.1
1609,26/04/2020,RN,825,44,Rio Grande do Norte,-5.74,-36.55
1610,26/04/2020,SE,159,9,Sergipe,-10.56,-37.36
1611,26/04/2020,AC,279,11,Acre,-9,-70
1612,26/04/2020,AM,3833,304,Amazonas,-5,-63
1613,26/04/2020,AP,798,21,Amapa,1,-52
1614,26/04/2020,PA,1867,100,Para,-5.666667,-52.733333
1615,26/04/2020,RO,364,10,Rondonia,-10.9,-62.76
1616,26/04/2020,RR,401,4,Roraima,2.05,-61.4
1617,26/04/2020,TO,58,2,Tocantins,-10.183333,-48.333333
1618,26/04/2020,ES,1703,51,Espirito Santo,-20.266667,-40.283333
1619,26/04/2020,MG,1548,61,Minas Gerais,-19.816667,-43.95
1620,26/04/2020,RJ,7111,645,Rio de Janeiro,-22.9,-43.2
1621,26/04/2020,SP,20715,1700,Sao Paulo,-23.533333,-46.633333
1622,26/04/2020,PR,1156,72,Parana,-24,-51
1623,26/04/2020,RS,1166,35,Rio Grande do Sul,-30,-53
1624,26/04/2020,SC,1235,42,Santa Catarina,-27.25,-50.333333
1625,27/04/2020,DF,1146,27,Distrito Federal,-15.795,-47.757778
1626,27/04/2020,GO,616,26,Goias,-15.933333,-50.133333
1627,27/04/2020,MS,238,9,MatoGrosso do Sul,-20.442778,-54.645833
1628,27/04/2020,MT,257,10,MatoGrosso,-15.566667,-56.066667
1629,27/04/2020,AL,643,34,Alagoas,-9.57,-36.55
1630,27/04/2020,BA,2354,76,Bahia,-12,-41
1631,27/04/2020,CE,6726,390,Ceara,-5.08,-39.65
1632,27/04/2020,MA,2410,125,Maranhao,-6.183333,-45.616667
1633,27/04/2020,PB,543,50,Paraiba,-7.166667,-36.833333
1634,27/04/2020,PE,5358,450,Pernambuco,-8.333333,-37.8
1635,27/04/2020,PI,364,20,Piaui,-8.233333,-43.1
1636,27/04/2020,RN,832,45,Rio Grande do Norte,-5.74,-36.55
1637,27/04/2020,SE,197,10,Sergipe,-10.56,-37.36
1638,27/04/2020,AC,279,14,Acre,-9,-70
1639,27/04/2020,AM,3928,320,Amazonas,-5,-63
1640,27/04/2020,AP,842,26,Amapa,1,-52
1641,27/04/2020,PA,2128,114,Para,-5.666667,-52.733333
1642,27/04/2020,RO,393,10,Rondonia,-10.9,-62.76
1643,27/04/2020,RR,407,4,Roraima,2.05,-61.4
1644,27/04/2020,TO,67,2,Tocantins,-10.183333,-48.333333
1645,27/04/2020,ES,1796,57,Espirito Santo,-20.266667,-40.283333
1646,27/04/2020,MG,1586,62,Minas Gerais,-19.816667,-43.95
1647,27/04/2020,RJ,7944,677,Rio de Janeiro,-22.9,-43.2
1648,27/04/2020,SP,21696,1825,Sao Paulo,-23.533333,-46.633333
1649,27/04/2020,PR,1186,75,Parana,-24,-51
1650,27/04/2020,RS,1228,42,Rio Grande do Sul,-30,-53
1651,27/04/2020,SC,1337,43,Santa Catarina,-27.25,-50.333333
1652,28/04/2020,DF,1213,28,Distrito Federal,-15.795,-47.757778
1653,28/04/2020,GO,661,27,Goias,-15.933333,-50.133333
1654,28/04/2020,MS,240,9,MatoGrosso do Sul,-20.442778,-54.645833
1655,28/04/2020,MT,261,11,MatoGrosso,-15.566667,-56.066667
1656,28/04/2020,AL,777,36,Alagoas,-9.57,-36.55
1657,28/04/2020,BA,2540,86,Bahia,-12,-41
1658,28/04/2020,CE,6918,403,Ceara,-5.08,-39.65
1659,28/04/2020,MA,2528,145,Maranhao,-6.183333,-45.616667
1660,28/04/2020,PB,633,53,Paraiba,-7.166667,-36.833333
1661,28/04/2020,PE,5724,508,Pernambuco,-8.333333,-37.8
1662,28/04/2020,PI,408,21,Piaui,-8.233333,-43.1
1663,28/04/2020,RN,857,48,Rio Grande do Norte,-5.74,-36.55
1664,28/04/2020,SE,280,11,Sergipe,-10.56,-37.36
1665,28/04/2020,AC,311,16,Acre,-9,-70
1666,28/04/2020,AM,4337,351,Amazonas,-5,-63
1667,28/04/2020,AP,918,28,Amapa,1,-52
1668,28/04/2020,PA,2262,129,Para,-5.666667,-52.733333
1669,28/04/2020,RO,413,11,Rondonia,-10.9,-62.76
1670,28/04/2020,RR,425,6,Roraima,2.05,-61.4
1671,28/04/2020,TO,79,2,Tocantins,-10.183333,-48.333333
1672,28/04/2020,ES,1874,64,Espirito Santo,-20.266667,-40.283333
1673,28/04/2020,MG,1649,71,Minas Gerais,-19.816667,-43.95
1674,28/04/2020,RJ,8504,738,Rio de Janeiro,-22.9,-43.2
1675,28/04/2020,SP,24041,2049,Sao Paulo,-23.533333,-46.633333
1676,28/04/2020,PR,1271,77,Parana,-24,-51
1677,28/04/2020,RS,1286,45,Rio Grande do Sul,-30,-53
1678,28/04/2020,SC,1476,44,Santa Catarina,-27.25,-50.333333
1679,29/04/2020,DF,1275,28,Distrito Federal,-15.795,-47.757778
1680,29/04/2020,GO,705,27,Goias,-15.933333,-50.133333
1681,29/04/2020,MS,249,9,MatoGrosso do Sul,-20.442778,-54.645833
1682,29/04/2020,MT,292,11,MatoGrosso,-15.566667,-56.066667
1683,29/04/2020,AL,957,41,Alagoas,-9.57,-36.55
1684,29/04/2020,BA,2646,96,Bahia,-12,-41
1685,29/04/2020,CE,7267,441,Ceara,-5.08,-39.65
1686,29/04/2020,MA,2804,166,Maranhao,-6.183333,-45.616667
1687,29/04/2020,PB,699,58,Paraiba,-7.166667,-36.833333
1688,29/04/2020,PE,6194,538,Pernambuco,-8.333333,-37.8
1689,29/04/2020,PI,454,24,Piaui,-8.233333,-43.1
1690,29/04/2020,RN,1086,53,Rio Grande do Norte,-5.74,-36.55
1691,29/04/2020,SE,337,12,Sergipe,-10.56,-37.36
1692,29/04/2020,AC,354,17,Acre,-9,-70
1693,29/04/2020,AM,4801,380,Amazonas,-5,-63
1694,29/04/2020,AP,1016,31,Amapa,1,-52
1695,29/04/2020,PA,2422,137,Para,-5.666667,-52.733333
1696,29/04/2020,RO,433,15,Rondonia,-10.9,-62.76
1697,29/04/2020,RR,452,6,Roraima,2.05,-61.4
1698,29/04/2020,TO,116,3,Tocantins,-10.183333,-48.333333
1699,29/04/2020,ES,2107,76,Espirito Santo,-20.266667,-40.283333
1700,29/04/2020,MG,1758,80,Minas Gerais,-19.816667,-43.95
1701,29/04/2020,RJ,8869,794,Rio de Janeiro,-22.9,-43.2
1702,29/04/2020,SP,26158,2247,Sao Paulo,-23.533333,-46.633333
1703,29/04/2020,PR,1348,82,Parana,-24,-51
1704,29/04/2020,RS,1368,50,Rio Grande do Sul,-30,-53
1705,29/04/2020,SC,1995,44,Santa Catarina,-27.25,-50.333333
1706,30/04/2020,DF,1356,30,Distrito Federal,-15.795,-47.757778
1707,30/04/2020,GO,781,29,Goias,-15.933333,-50.133333
1708,30/04/2020,MS,255,9,MatoGrosso do Sul,-20.442778,-54.645833
1709,30/04/2020,MT,297,11,MatoGrosso,-15.566667,-56.066667
1710,30/04/2020,AL,1044,47,Alagoas,-9.57,-36.55
1711,30/04/2020,BA,2851,104,Bahia,-12,-41
1712,30/04/2020,CE,7606,482,Ceara,-5.08,-39.65
1713,30/04/2020,MA,3190,184,Maranhao,-6.183333,-45.616667
1714,30/04/2020,PB,814,62,Paraiba,-7.166667,-36.833333
1715,30/04/2020,PE,6876,565,Pernambuco,-8.333333,-37.8
1716,30/04/2020,PI,513,24,Piaui,-8.233333,-43.1
1717,30/04/2020,RN,1177,56,Rio Grande do Norte,-5.74,-36.55
1718,30/04/2020,SE,447,12,Sergipe,-10.56,-37.36
1719,30/04/2020,AC,404,19,Acre,-9,-70
1720,30/04/2020,AM,5254,425,Amazonas,-5,-63
1721,30/04/2020,AP,1080,34,Amapa,1,-52
1722,30/04/2020,PA,2876,208,Para,-5.666667,-52.733333
1723,30/04/2020,RO,502,16,Rondonia,-10.9,-62.76
1724,30/04/2020,RR,519,7,Roraima,2.05,-61.4
1725,30/04/2020,TO,137,3,Tocantins,-10.183333,-48.333333
1726,30/04/2020,ES,2465,83,Espirito Santo,-20.266667,-40.283333
1727,30/04/2020,MG,1827,82,Minas Gerais,-19.816667,-43.95
1728,30/04/2020,RJ,9453,854,Rio de Janeiro,-22.9,-43.2
1729,30/04/2020,SP,28698,2375,Sao Paulo,-23.533333,-46.633333
1730,30/04/2020,PR,1407,83,Parana,-24,-51
1731,30/04/2020,RS,1466,51,Rio Grande do Sul,-30,-53
1732,30/04/2020,SC,2085,46,Santa Catarina,-27.25,-50.333333
1733,1/05/2020,DF,1466,30,Distrito Federal,-15.795,-47.757778
1734,1/05/2020,GO,808,29,Goias,-15.933333,-50.133333
1735,1/05/2020,MS,261,9,MatoGrosso do Sul,-20.442778,-54.645833
1736,1/05/2020,MT,320,11,MatoGrosso,-15.566667,-56.066667
1737,1/05/2020,AL,1226,53,Alagoas,-9.57,-36.55
1738,1/05/2020,BA,3085,117,Bahia,-12,-41
1739,1/05/2020,CE,7879,505,Ceara,-5.08,-39.65
1740,1/05/2020,MA,3506,204,Maranhao,-6.183333,-45.616667
1741,1/05/2020,PB,926,67,Paraiba,-7.166667,-36.833333
1742,1/05/2020,PE,7334,603,Pernambuco,-8.333333,-37.8
1743,1/05/2020,PI,600,24,Piaui,-8.233333,-43.1
1744,1/05/2020,RN,1297,56,Rio Grande do Norte,-5.74,-36.55
1745,1/05/2020,SE,517,14,Sergipe,-10.56,-37.36
1746,1/05/2020,AC,486,19,Acre,-9,-70
1747,1/05/2020,AM,5723,476,Amazonas,-5,-63
1748,1/05/2020,AP,1121,37,Amapa,1,-52
1749,1/05/2020,PA,3176,235,Para,-5.666667,-52.733333
1750,1/05/2020,RO,585,18,Rondonia,-10.9,-62.76
1751,1/05/2020,RR,602,8,Roraima,2.05,-61.4
1752,1/05/2020,TO,164,3,Tocantins,-10.183333,-48.333333
1753,1/05/2020,ES,2662,96,Espirito Santo,-20.266667,-40.283333
1754,1/05/2020,MG,1935,88,Minas Gerais,-19.816667,-43.95
1755,1/05/2020,RJ,10166,921,Rio de Janeiro,-22.9,-43.2
1756,1/05/2020,SP,30374,2511,Sao Paulo,-23.533333,-46.633333
1757,1/05/2020,PR,1447,89,Parana,-24,-51
1758,1/05/2020,RS,1529,58,Rio Grande do Sul,-30,-53
1759,1/05/2020,SC,2104,48,Santa Catarina,-27.25,-50.333333
1760,2/05/2020,DF,1566,31,Distrito Federal,-15.795,-47.757778
1761,2/05/2020,GO,825,30,Goias,-15.933333,-50.133333
1762,2/05/2020,MS,266,9,MatoGrosso do Sul,-20.442778,-54.645833
1763,2/05/2020,MT,331,12,MatoGrosso,-15.566667,-56.066667
1764,2/05/2020,AL,1372,58,Alagoas,-9.57,-36.55
1765,2/05/2020,BA,3267,123,Bahia,-12,-41
1766,2/05/2020,CE,8231,614,Ceara,-5.08,-39.65
1767,2/05/2020,MA,3805,224,Maranhao,-6.183333,-45.616667
1768,2/05/2020,PB,1034,74,Paraiba,-7.166667,-36.833333
1769,2/05/2020,PE,8145,628,Pernambuco,-8.333333,-37.8
1770,2/05/2020,PI,665,26,Piaui,-8.233333,-43.1
1771,2/05/2020,RN,1366,59,Rio Grande do Norte,-5.74,-36.55
1772,2/05/2020,SE,601,14,Sergipe,-10.56,-37.36
1773,2/05/2020,AC,553,21,Acre,-9,-70
1774,2/05/2020,AM,6062,501,Amazonas,-5,-63
1775,2/05/2020,AP,1187,40,Amapa,1,-52
1776,2/05/2020,PA,3460,273,Para,-5.666667,-52.733333
1777,2/05/2020,RO,653,23,Rondonia,-10.9,-62.76
1778,2/05/2020,RR,668,9,Roraima,2.05,-61.4
1779,2/05/2020,TO,191,4,Tocantins,-10.183333,-48.333333
1780,2/05/2020,ES,2948,102,Espirito Santo,-20.266667,-40.283333
1781,2/05/2020,MG,2023,88,Minas Gerais,-19.816667,-43.95
1782,2/05/2020,RJ,10546,971,Rio de Janeiro,-22.9,-43.2
1783,2/05/2020,SP,31174,2586,Sao Paulo,-23.533333,-46.633333
1784,2/05/2020,PR,1492,90,Parana,-24,-51
1785,2/05/2020,RS,1619,62,Rio Grande do Sul,-30,-53
1786,2/05/2020,SC,2346,52,Santa Catarina,-27.25,-50.333333
1787,3/05/2020,DF,1649,33,Distrito Federal,-15.795,-47.757778
1788,3/05/2020,GO,850,30,Goias,-15.933333,-50.133333
1789,3/05/2020,MS,272,10,MatoGrosso do Sul,-20.442778,-54.645833
1790,3/05/2020,MT,337,12,MatoGrosso,-15.566667,-56.066667
1791,3/05/2020,AL,1441,64,Alagoas,-9.57,-36.55
1792,3/05/2020,BA,3495,123,Bahia,-12,-41
1793,3/05/2020,CE,8370,663,Ceara,-5.08,-39.65
1794,3/05/2020,MA,4040,237,Maranhao,-6.183333,-45.616667
1795,3/05/2020,PB,1169,76,Paraiba,-7.166667,-36.833333
1796,3/05/2020,PE,8643,652,Pernambuco,-8.333333,-37.8
1797,3/05/2020,PI,742,28,Piaui,-8.233333,-43.1
1798,3/05/2020,RN,1392,61,Rio Grande do Norte,-5.74,-36.55
1799,3/05/2020,SE,730,14,Sergipe,-10.56,-37.36
1800,3/05/2020,AC,657,24,Acre,-9,-70
1801,3/05/2020,AM,6683,548,Amazonas,-5,-63
1802,3/05/2020,AP,1482,43,Amapa,1,-52
1803,3/05/2020,PA,3863,309,Para,-5.666667,-52.733333
1804,3/05/2020,RO,705,24,Rondonia,-10.9,-62.76
1805,3/05/2020,RR,740,11,Roraima,2.05,-61.4
1806,3/05/2020,TO,246,4,Tocantins,-10.183333,-48.333333
1807,3/05/2020,ES,3086,114,Espirito Santo,-20.266667,-40.283333
1808,3/05/2020,MG,2118,89,Minas Gerais,-19.816667,-43.95
1809,3/05/2020,RJ,11139,1019,Rio de Janeiro,-22.9,-43.2
1810,3/05/2020,SP,31772,2627,Sao Paulo,-23.533333,-46.633333
1811,3/05/2020,PR,1514,93,Parana,-24,-51
1812,3/05/2020,RS,1666,65,Rio Grande do Sul,-30,-53
1813,3/05/2020,SC,2346,52,Santa Catarina,-27.25,-50.333333
1814,4/05/2020,DF,1768,33,Distrito Federal,-15.795,-47.757778
1815,4/05/2020,GO,861,30,Goias,-15.933333,-50.133333
1816,4/05/2020,MS,274,10,MatoGrosso do Sul,-20.442778,-54.645833
1817,4/05/2020,MT,344,13,MatoGrosso,-15.566667,-56.066667
1818,4/05/2020,AL,1538,72,Alagoas,-9.57,-36.55
1819,4/05/2020,BA,3734,141,Bahia,-12,-41
1820,4/05/2020,CE,11040,712,Ceara,-5.08,-39.65
1821,4/05/2020,MA,4227,249,Maranhao,-6.183333,-45.616667
1822,4/05/2020,PB,1219,79,Paraiba,-7.166667,-36.833333
1823,4/05/2020,PE,8863,691,Pernambuco,-8.333333,-37.8
1824,4/05/2020,PI,784,28,Piaui,-8.233333,-43.1
1825,4/05/2020,RN,1421,62,Rio Grande do Norte,-5.74,-36.55
1826,4/05/2020,SE,772,17,Sergipe,-10.56,-37.36
1827,4/05/2020,AC,733,28,Acre,-9,-70
1828,4/05/2020,AM,7242,584,Amazonas,-5,-63
1829,4/05/2020,AP,1733,49,Amapa,1,-52
1830,4/05/2020,PA,4125,330,Para,-5.666667,-52.733333
1831,4/05/2020,RO,756,25,Rondonia,-10.9,-62.76
1832,4/05/2020,RR,806,11,Roraima,2.05,-61.4
1833,4/05/2020,TO,267,6,Tocantins,-10.183333,-48.333333
1834,4/05/2020,ES,3226,122,Espirito Santo,-20.266667,-40.283333
1835,4/05/2020,MG,2347,90,Minas Gerais,-19.816667,-43.95
1836,4/05/2020,RJ,11721,1065,Rio de Janeiro,-22.9,-43.2
1837,4/05/2020,SP,32187,2654,Sao Paulo,-23.533333,-46.633333
1838,4/05/2020,PR,1562,94,Parana,-24,-51
1839,4/05/2020,RS,1711,74,Rio Grande do Sul,-30,-53
1840,4/05/2020,SC,2519,52,Santa Catarina,-27.25,-50.333333
1841,5/05/2020,DF,1818,33,Distrito Federal,-15.795,-47.757778
1842,5/05/2020,GO,922,38,Goias,-15.933333,-50.133333
1843,5/05/2020,MS,283,10,MatoGrosso do Sul,-20.442778,-54.645833
1844,5/05/2020,MT,365,13,MatoGrosso,-15.566667,-56.066667
1845,5/05/2020,AL,1606,80,Alagoas,-9.57,-36.55
1846,5/05/2020,BA,4040,146,Bahia,-12,-41
1847,5/05/2020,CE,11470,795,Ceara,-5.08,-39.65
1848,5/05/2020,MA,4530,271,Maranhao,-6.183333,-45.616667
1849,5/05/2020,PB,1361,85,Paraiba,-7.166667,-36.833333
1850,5/05/2020,PE,9325,749,Pernambuco,-8.333333,-37.8
1851,5/05/2020,PI,875,29,Piaui,-8.233333,-43.1
1852,5/05/2020,RN,1536,68,Rio Grande do Norte,-5.74,-36.55
1853,5/05/2020,SE,898,21,Sergipe,-10.56,-37.36
1854,5/05/2020,AC,817,29,Acre,-9,-70
1855,5/05/2020,AM,8109,649,Amazonas,-5,-63
1856,5/05/2020,AP,1931,55,Amapa,1,-52
1857,5/05/2020,PA,4472,369,Para,-5.666667,-52.733333
1858,5/05/2020,RO,861,29,Rondonia,-10.9,-62.76
1859,5/05/2020,RR,869,11,Roraima,2.05,-61.4
1860,5/05/2020,TO,303,7,Tocantins,-10.183333,-48.333333
1861,5/05/2020,ES,3402,133,Espirito Santo,-20.266667,-40.283333
1862,5/05/2020,MG,2452,94,Minas Gerais,-19.816667,-43.95
1863,5/05/2020,RJ,12391,1123,Rio de Janeiro,-22.9,-43.2
1864,5/05/2020,SP,34053,2851,Sao Paulo,-23.533333,-46.633333
1865,5/05/2020,PR,1588,99,Parana,-24,-51
1866,5/05/2020,RS,1815,79,Rio Grande do Sul,-30,-53
1867,5/05/2020,SC,2623,55,Santa Catarina,-27.25,-50.333333
1868,6/05/2020,DF,1906,34,Distrito Federal,-15.795,-47.757778
1869,6/05/2020,GO,1024,44,Goias,-15.933333,-50.133333
1870,6/05/2020,MS,288,10,MatoGrosso do Sul,-20.442778,-54.645833
1871,6/05/2020,MT,379,13,MatoGrosso,-15.566667,-56.066667
1872,6/05/2020,AL,1703,89,Alagoas,-9.57,-36.55
1873,6/05/2020,BA,4301,160,Bahia,-12,-41
1874,6/05/2020,CE,12304,848,Ceara,-5.08,-39.65
1875,6/05/2020,MA,5028,291,Maranhao,-6.183333,-45.616667
1876,6/05/2020,PB,1493,92,Paraiba,-7.166667,-36.833333
1877,6/05/2020,PE,9881,803,Pernambuco,-8.333333,-37.8
1878,6/05/2020,PI,949,30,Piaui,-8.233333,-43.1
1879,6/05/2020,RN,1574,72,Rio Grande do Norte,-5.74,-36.55
1880,6/05/2020,SE,998,23,Sergipe,-10.56,-37.36
1881,6/05/2020,AC,943,33,Acre,-9,-70
1882,6/05/2020,AM,9243,751,Amazonas,-5,-63
1883,6/05/2020,AP,2046,56,Amapa,1,-52
1884,6/05/2020,PA,5017,392,Para,-5.666667,-52.733333
1885,6/05/2020,RO,943,33,Rondonia,-10.9,-62.76
1886,6/05/2020,RR,932,13,Roraima,2.05,-61.4
1887,6/05/2020,TO,351,9,Tocantins,-10.183333,-48.333333
1888,6/05/2020,ES,3568,145,Espirito Santo,-20.266667,-40.283333
1889,6/05/2020,MG,2605,97,Minas Gerais,-19.816667,-43.95
1890,6/05/2020,RJ,13295,1205,Rio de Janeiro,-22.9,-43.2
1891,6/05/2020,SP,37853,3045,Sao Paulo,-23.533333,-46.633333
1892,6/05/2020,PR,1627,101,Parana,-24,-51
1893,6/05/2020,RS,2050,87,Rio Grande do Sul,-30,-53
1894,6/05/2020,SC,2917,59,Santa Catarina,-27.25,-50.333333
1895,7/05/2020,DF,2258,35,Distrito Federal,-15.795,-47.757778
1896,7/05/2020,GO,1027,44,Goias,-15.933333,-50.133333
1897,7/05/2020,MS,311,10,MatoGrosso do Sul,-20.442778,-54.645833
1898,7/05/2020,MT,417,13,MatoGrosso,-15.566667,-56.066667
1899,7/05/2020,AL,1867,98,Alagoas,-9.57,-36.55
1900,7/05/2020,BA,4528,165,Bahia,-12,-41
1901,7/05/2020,CE,13888,903,Ceara,-5.08,-39.65
1902,7/05/2020,MA,5389,305,Maranhao,-6.183333,-45.616667
1903,7/05/2020,PB,1657,101,Paraiba,-7.166667,-36.833333
1904,7/05/2020,PE,10824,845,Pernambuco,-8.333333,-37.8
1905,7/05/2020,PI,1051,35,Piaui,-8.233333,-43.1
1906,7/05/2020,RN,1739,76,Rio Grande do Norte,-5.74,-36.55
1907,7/05/2020,SE,1214,25,Sergipe,-10.56,-37.36
1908,7/05/2020,AC,1014,36,Acre,-9,-70
1909,7/05/2020,AM,10099,806,Amazonas,-5,-63
1910,7/05/2020,AP,2199,61,Amapa,1,-52
1911,7/05/2020,PA,5524,410,Para,-5.666667,-52.733333
1912,7/05/2020,RO,1098,37,Rondonia,-10.9,-62.76
1913,7/05/2020,RR,1020,14,Roraima,2.05,-61.4
1914,7/05/2020,TO,423,9,Tocantins,-10.183333,-48.333333
1915,7/05/2020,ES,3838,155,Espirito Santo,-20.266667,-40.283333
1916,7/05/2020,MG,2770,106,Minas Gerais,-19.816667,-43.95
1917,7/05/2020,RJ,14156,1394,Rio de Janeiro,-22.9,-43.2
1918,7/05/2020,SP,39928,3206,Sao Paulo,-23.533333,-46.633333
1919,7/05/2020,PR,1656,104,Parana,-24,-51
1920,7/05/2020,RS,2129,90,Rio Grande do Sul,-30,-53
1921,7/05/2020,SC,3082,63,Santa Catarina,-27.25,-50.333333
1922,8/05/2020,DF,2442,37,Distrito Federal,-15.795,-47.757778
1923,8/05/2020,GO,1053,47,Goias,-15.933333,-50.133333
1924,8/05/2020,MS,326,11,MatoGrosso do Sul,-20.442778,-54.645833
1925,8/05/2020,MT,457,14,MatoGrosso,-15.566667,-56.066667
1926,8/05/2020,AL,2033,108,Alagoas,-9.57,-36.55
1927,8/05/2020,BA,4818,183,Bahia,-12,-41
1928,8/05/2020,CE,14956,966,Ceara,-5.08,-39.65
1929,8/05/2020,MA,5909,330,Maranhao,-6.183333,-45.616667
1930,8/05/2020,PB,2031,114,Paraiba,-7.166667,-36.833333
1931,8/05/2020,PE,11587,927,Pernambuco,-8.333333,-37.8
1932,8/05/2020,PI,1131,37,Piaui,-8.233333,-43.1
1933,8/05/2020,RN,1821,81,Rio Grande do Norte,-5.74,-36.55
1934,8/05/2020,SE,1438,28,Sergipe,-10.56,-37.36
1935,8/05/2020,AC,1177,38,Acre,-9,-70
1936,8/05/2020,AM,10727,874,Amazonas,-5,-63
1937,8/05/2020,AP,2322,66,Amapa,1,-52
1938,8/05/2020,PA,6141,515,Para,-5.666667,-52.733333
1939,8/05/2020,RO,1222,39,Rondonia,-10.9,-62.76
1940,8/05/2020,RR,1124,16,Roraima,2.05,-61.4
1941,8/05/2020,TO,494,9,Tocantins,-10.183333,-48.333333
1942,8/05/2020,ES,4242,165,Espirito Santo,-20.266667,-40.283333
1943,8/05/2020,MG,2943,111,Minas Gerais,-19.816667,-43.95
1944,8/05/2020,RJ,15741,1503,Rio de Janeiro,-22.9,-43.2
1945,8/05/2020,SP,41830,3416,Sao Paulo,-23.533333,-46.633333
1946,8/05/2020,PR,1711,106,Parana,-24,-51
1947,8/05/2020,RS,2447,91,Rio Grande do Sul,-30,-53
1948,8/05/2020,SC,3205,63,Santa Catarina,-27.25,-50.333333
1949,9/05/2020,DF,2576,39,Distrito Federal,-15.795,-47.757778
1950,9/05/2020,GO,1069,47,Goias,-15.933333,-50.133333
1951,9/05/2020,MS,346,11,MatoGrosso do Sul,-20.442778,-54.645833
1952,9/05/2020,MT,502,16,MatoGrosso,-15.566667,-56.066667
1953,9/05/2020,AL,2172,114,Alagoas,-9.57,-36.55
1954,9/05/2020,BA,5174,196,Bahia,-12,-41
1955,9/05/2020,CE,15879,1062,Ceara,-5.08,-39.65
1956,9/05/2020,MA,6765,355,Maranhao,-6.183333,-45.616667
1957,9/05/2020,PB,2156,124,Paraiba,-7.166667,-36.833333
1958,9/05/2020,PE,12470,972,Pernambuco,-8.333333,-37.8
1959,9/05/2020,PI,1233,38,Piaui,-8.233333,-43.1
1960,9/05/2020,RN,1919,87,Rio Grande do Norte,-5.74,-36.55
1961,9/05/2020,SE,1588,33,Sergipe,-10.56,-37.36
1962,9/05/2020,AC,1335,39,Acre,-9,-70
1963,9/05/2020,AM,11925,962,Amazonas,-5,-63
1964,9/05/2020,AP,2493,69,Amapa,1,-52
1965,9/05/2020,PA,6775,578,Para,-5.666667,-52.733333
1966,9/05/2020,RO,1263,41,Rondonia,-10.9,-62.76
1967,9/05/2020,RR,1202,18,Roraima,2.05,-61.4
1968,9/05/2020,TO,572,9,Tocantins,-10.183333,-48.333333
1969,9/05/2020,ES,4412,172,Espirito Santo,-20.266667,-40.283333
1970,9/05/2020,MG,3123,118,Minas Gerais,-19.816667,-43.95
1971,9/05/2020,RJ,16929,1653,Rio de Janeiro,-22.9,-43.2
1972,9/05/2020,SP,44411,3608,Sao Paulo,-23.533333,-46.633333
1973,9/05/2020,PR,1785,107,Parana,-24,-51
1974,9/05/2020,RS,2493,95,Rio Grande do Sul,-30,-53
1975,9/05/2020,SC,3372,64,Santa Catarina,-27.25,-50.333333
1976,10/05/2020,DF,2682,42,Distrito Federal,-15.795,-47.757778
1977,10/05/2020,GO,1093,47,Goias,-15.933333,-50.133333
1978,10/05/2020,MS,362,11,MatoGrosso do Sul,-20.442778,-54.645833
1979,10/05/2020,MT,519,18,MatoGrosso,-15.566667,-56.066667
1980,10/05/2020,AL,2258,126,Alagoas,-9.57,-36.55
1981,10/05/2020,BA,5558,202,Bahia,-12,-41
1982,10/05/2020,CE,16692,1114,Ceara,-5.08,-39.65
1983,10/05/2020,MA,7599,379,Maranhao,-6.183333,-45.616667
1984,10/05/2020,PB,2341,135,Paraiba,-7.166667,-36.833333
1985,10/05/2020,PE,13275,1047,Pernambuco,-8.333333,-37.8
1986,10/05/2020,PI,1278,42,Piaui,-8.233333,-43.1
1987,10/05/2020,RN,1928,88,Rio Grande do Norte,-5.74,-36.55
1988,10/05/2020,SE,1771,34,Sergipe,-10.56,-37.36
1989,10/05/2020,AC,1447,41,Acre,-9,-70
1990,10/05/2020,AM,12599,1004,Amazonas,-5,-63
1991,10/05/2020,AP,2613,72,Amapa,1,-52
1992,10/05/2020,PA,7256,652,Para,-5.666667,-52.733333
1993,10/05/2020,RO,1302,43,Rondonia,-10.9,-62.76
1994,10/05/2020,RR,1290,21,Roraima,2.05,-61.4
1995,10/05/2020,TO,688,11,Tocantins,-10.183333,-48.333333
1996,10/05/2020,ES,4599,181,Espirito Santo,-20.266667,-40.283333
1997,10/05/2020,MG,3237,119,Minas Gerais,-19.816667,-43.95
1998,10/05/2020,RJ,17062,1714,Rio de Janeiro,-22.9,-43.2
